,Audience Type,Fiscal Quarter,Fiscal Week Year,Country,BU,Audience Source,ID Provider,Audience Source Final,Impressions,Clicks,Spend,Net Rev,HVE
5266,3PD,2024-Q2,2024-W19,Germany,B2B,0,0,0,3111640.0,6993.0,21258.586277152,188208.621,4011.0
5267,3PD,2024-Q2,2024-W19,Germany,CSB,0,0,0,7038703.0,6495.0,14058.284924545,160607.061780718,0.0
5268,3PD,2024-Q2,2024-W19,Germany,CSB,0,0,0,51617723.0,63800.0,47500.926502842995,535971.57700393,0.0
5269,3PD,2024-Q2,2024-W19,India,B2B,0,0,0,1179772.0,16203.0,2758.171246,55058.677,5050.0
5270,3PD,2024-Q2,2024-W19,India,B2B,0,0,0,2500161.0,30540.0,5340.226036,121107.66500000001,9742.0
5271,3PD,2024-Q2,2024-W19,India,B2B,AIQ CRM,AIQ CRM,AIQ CRM,131599.0,524.0,453.063864,0.0,213.0
5272,3PD,2024-Q2,2024-W19,India,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
5273,3PD,2024-Q2,2024-W19,India,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
5274,3PD,2024-Q2,2024-W19,Ireland,B2B,0,0,0,260295.0,616.0,3607.479359022,1490.616,125.0
5275,3PD,2024-Q2,2024-W19,Italy,B2B,0,0,0,0.0,0.0,0.0,0.0,0.0
5276,3PD,2024-Q2,2024-W19,Italy,B2B,0,0,0,250105.0,376.0,4387.836564452,5738.545,177.0
5277,3PD,2024-Q2,2024-W19,Japan,B2B,0,0,0,639529.0,7310.0,2042.330947,0.0,1946.0
5278,3PD,2024-Q2,2024-W19,Japan,B2B,0,0,0,6399734.0,20807.0,19384.869825,39166.134,25093.0
5279,3PD,2024-Q2,2024-W19,Japan,B2B,AIQ CRM,AIQ CRM,AIQ CRM,50190.0,86.0,224.090128,0.0,53.0
5280,3PD,2024-Q2,2024-W19,Japan,CSB,0,0,0,0.0,5130.0,0.0,51207.573033704,0.0
5281,3PD,2024-Q2,2024-W19,Malaysia,B2B,0,0,0,0.0,0.0,0.0,0.0,0.0
5282,3PD,2024-Q2,2024-W19,Malaysia,B2B,0,0,0,0.0,0.0,0.0,0.0,0.0
5283,3PD,2024-Q2,2024-W19,Malaysia,B2B,AIQ CRM,AIQ CRM,AIQ CRM,0.0,0.0,0.0,0.0,0.0
5284,3PD,2024-Q2,2024-W19,Malaysia,CSB,0,0,0,10499756.0,60281.0,10332.50449239,34161.423580788,0.0
5285,3PD,2024-Q2,2024-W19,Mexico,B2B,0,0,0,5336893.0,29994.0,11536.140962000001,0.0,386.0
5286,3PD,2024-Q2,2024-W19,Mexico,B2B,0,0,0,20504.0,84.0,946.572838,0.0,1.0
5287,3PD,2024-Q2,2024-W19,Mexico,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
5288,3PD,2024-Q2,2024-W19,Mexico,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
5289,3PD,2024-Q2,2024-W19,Netherlands,B2B,0,0,0,770083.0,1256.0,2610.149301256,24891.804,191.0
5290,3PD,2024-Q2,2024-W19,Netherlands,B2B,0,0,0,924407.0,509.0,6008.403152954,5904.773000000001,860.0
5291,3PD,2024-Q2,2024-W19,Netherlands,CSB,0,0,0,1528509.0,164.0,5781.584513001,59119.023037675004,0.0
5292,3PD,2024-Q2,2024-W19,Netherlands,CSB,0,0,0,16.0,5427.0,0.0,88414.589803212,0.0
5293,3PD,2024-Q2,2024-W19,New Zealand,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
5294,3PD,2024-Q2,2024-W19,Singapore,B2B,0,0,0,455184.0,4493.0,1252.57096,6492.627,1552.0
5295,3PD,2024-Q2,2024-W19,Singapore,B2B,0,0,0,1630229.0,8901.0,4522.127229,41590.744,6227.0
5296,3PD,2024-Q2,2024-W19,Singapore,B2B,AIQ CRM,AIQ CRM,AIQ CRM,3234.0,2.0,54.052147,0.0,4.0
5297,3PD,2024-Q2,2024-W19,Singapore,CSB,0,0,0,2165241.0,28132.0,10110.355890882,26508.32960477,0.0
5298,3PD,2024-Q2,2024-W19,Spain,B2B,0,0,0,339474.0,72.0,1298.568236904,37278.047999999995,234.0
5299,3PD,2024-Q2,2024-W19,Spain,B2B,0,0,0,943592.0,1705.0,6278.263460108,2096.225,631.0
5300,3PD,2024-Q2,2024-W19,Spain,CSB,0,0,0,1.0,0.0,0.0,0.0,0.0
5301,3PD,2024-Q2,2024-W19,Spain,CSB,0,0,0,89532.0,4673.0,789.1975445859999,143885.004889982,0.0
5302,3PD,2024-Q2,2024-W19,Sweden,B2B,0,0,0,150551.0,23.0,569.988968424,49627.584,168.0
5303,3PD,2024-Q2,2024-W19,Sweden,B2B,0,0,0,336917.0,228.0,3908.568858741,23954.925,211.0
5304,3PD,2024-Q2,2024-W19,Sweden,CSB,0,0,0,14.0,4.0,0.0,0.0,0.0
5305,3PD,2024-Q2,2024-W19,Switzerland,B2B,0,0,0,402718.0,400.0,1559.751699152,15936.93,115.0
5306,3PD,2024-Q2,2024-W19,Switzerland,B2B,0,0,0,373561.0,219.0,3945.500079867,75691.396,331.0
5307,3PD,2024-Q2,2024-W19,Switzerland,CSB,0,0,0,449306.0,466.0,759.584244456,0.0,0.0
5308,3PD,2024-Q2,2024-W19,Switzerland,CSB,0,0,0,0.0,5318.0,0.0,54704.286513163,0.0
5309,3PD,2024-Q2,2024-W19,United Kingdom,B2B,0,0,0,2380409.0,2367.0,6391.8370105330005,132837.361,1818.0
5310,3PD,2024-Q2,2024-W19,United Kingdom,B2B,0,0,0,2150831.0,4126.0,19588.811971503,285212.177,11223.0
5311,3PD,2024-Q2,2024-W19,United Kingdom,CSB,0,0,0,5536164.0,1749.0,15664.957239751999,69546.266259086,0.0
5312,3PD,2024-Q2,2024-W19,United Kingdom,CSB,0,Permutive,Permutive,313811.0,890.0,2144.340725107,0.0,0.0
5313,3PD,2024-Q2,2024-W19,United Kingdom,CSB,0,0,0,15538953.0,96143.0,28007.22925526,982591.578429399,0.0
5314,3PD,2024-Q2,2024-W19,United States,B2B,0,0,0,1476220.0,4071.0,7736.16,0.0,610.0
5315,3PD,2024-Q2,2024-W19,United States,B2B,0,0,0,76999582.0,69737.0,278667.6371203167,5267800.942,127846.0
5316,3PD,2024-Q2,2024-W19,United States,B2B,Liveramp,Liveramp,Liveramp,9838095.0,3576.0,14844.048971967,28718.850000000002,5111.0
5317,3PD,2024-Q2,2024-W19,United States,B2B,Oracle,Oracle,Oracle,19855137.0,7022.0,31814.999999993,93821.43,6915.0
5318,3PD,2024-Q2,2024-W19,United States,CSB,0,0,0,35103770.0,7458.0,251422.892370007,194334.66,0.0
5319,3PD,2024-Q2,2024-W19,United States,CSB,0,0,0,137416874.0,259707.0,834660.6455947253,804051.71,0.0
5320,3PD,2024-Q2,2024-W19,United States,CSB,0,Permutive,Permutive,580716.0,110.0,5965.6806369999995,1004.64,0.0
5321,3PD,2024-Q2,2024-W19,United States,CSB,Liveramp,Liveramp,Liveramp,2625471.0,158.0,23551.23823,6223.71,0.0
5322,3PD,2024-Q2,2024-W20,Australia,B2B,0,0,0,563849.0,3313.0,2763.307159,20252.558,3060.0
5323,3PD,2024-Q2,2024-W20,Australia,B2B,0,0,0,1996864.0,11939.0,7143.673101,221080.449,7015.0
5324,3PD,2024-Q2,2024-W20,Australia,B2B,AIQ CRM,AIQ CRM,AIQ CRM,43021.0,43.0,333.351775,0.0,74.0
5325,3PD,2024-Q2,2024-W20,Australia,CSB,0,0,0,133958.0,24006.0,753.818130557,1121421.219642,0.0
5326,3PD,2024-Q2,2024-W20,Australia,CSB,0,0,0,26468398.0,150153.0,109570.279103761,39653.643761704,0.0
5327,3PD,2024-Q2,2024-W20,Australia,CSB,0,LiveRamp,LiveRamp,524721.0,746.0,3899.1889010960003,10574.836640000001,0.0
5328,3PD,2024-Q2,2024-W20,Austria,B2B,0,0,0,5.0,0.0,0.0,0.0,0.0
5329,3PD,2024-Q2,2024-W20,Austria,B2B,0,0,0,33280.0,42.0,633.143748302,0.0,0.0
5330,3PD,2024-Q2,2024-W20,Belgium,B2B,0,0,0,9.0,0.0,0.0,0.0,0.0
5331,3PD,2024-Q2,2024-W20,Belgium,B2B,0,0,0,222070.0,622.0,4642.032016365,4019.678,78.0
5332,3PD,2024-Q2,2024-W20,Brazil,B2B,0,0,0,6066018.0,42036.0,12167.883431,0.0,501.0
5333,3PD,2024-Q2,2024-W20,Brazil,B2B,0,0,0,32848.0,110.0,325.204208,0.0,3.0
5334,3PD,2024-Q2,2024-W20,Canada,B2B,0,0,0,617011.0,1785.0,3333.9105753807,0.0,48.0
5335,3PD,2024-Q2,2024-W20,Canada,B2B,0,0,0,15242787.0,12396.0,33626.9719273436,101810.544,14361.0
5336,3PD,2024-Q2,2024-W20,Canada,B2B,Liveramp,Liveramp,Liveramp,13.0,0.0,0.878247611,0.0,0.0
5337,3PD,2024-Q2,2024-W20,Canada,CSB,0,0,0,12526722.0,7890.0,26554.0075246319,4971.91,0.0
5338,3PD,2024-Q2,2024-W20,Canada,CSB,0,Permutive,Permutive,322229.0,366.0,1868.9547205272,0.0,0.0
5339,3PD,2024-Q2,2024-W20,Canada,CSB,0,0,0,43575688.0,87278.0,127706.2673454174,162787.4,0.0
5340,3PD,2024-Q2,2024-W20,Canada,CSB,Liveramp,Liveramp,Liveramp,74484.0,5.0,1108.7461889565,0.0,0.0
5341,3PD,2024-Q2,2024-W20,Canada,CSB,The Trade Desk,The Trade Desk,The Trade Desk,373032.0,67.0,6590.2378146809,0.0,0.0
5342,3PD,2024-Q2,2024-W20,France,B2B,0,0,0,1288732.0,8903.0,3067.0285291560003,177776.56800000003,895.0
5343,3PD,2024-Q2,2024-W20,France,B2B,0,0,0,2681354.0,4210.0,22746.575086848,64131.945,5267.0
5344,3PD,2024-Q2,2024-W20,France,CSB,0,0,0,3581233.0,11671.0,10807.886343321,21631.27853704,0.0
5345,3PD,2024-Q2,2024-W20,France,CSB,0,0,0,25791302.0,61907.0,15608.153568000002,553864.525648294,0.0
5346,3PD,2024-Q2,2024-W20,Germany,B2B,0,0,0,2417632.0,2202.0,7453.348856333,162499.049,866.0
5347,3PD,2024-Q2,2024-W20,Germany,B2B,0,0,0,3544533.0,9151.0,25733.425107279,355108.301,4615.0
5348,3PD,2024-Q2,2024-W20,Germany,CSB,0,0,0,7039954.0,8286.0,16384.81085821,205065.003576727,0.0
5349,3PD,2024-Q2,2024-W20,Germany,CSB,0,0,0,59078045.0,65191.0,44321.385287978,851649.9266398889,0.0
5350,3PD,2024-Q2,2024-W20,India,B2B,0,0,0,1063914.0,11275.0,2527.933644,82071.57100000001,5751.0
5351,3PD,2024-Q2,2024-W20,India,B2B,0,0,0,2556256.0,31805.0,5148.869426,43629.157,10679.0
5352,3PD,2024-Q2,2024-W20,India,B2B,AIQ CRM,AIQ CRM,AIQ CRM,144839.0,485.0,482.069975,0.0,171.0
5353,3PD,2024-Q2,2024-W20,India,CSB,0,0,0,3.0,0.0,0.0,0.0,0.0
5354,3PD,2024-Q2,2024-W20,India,CSB,0,0,0,2.0,0.0,0.0,1050.828437133,0.0
5355,3PD,2024-Q2,2024-W20,Ireland,B2B,0,0,0,5.0,0.0,0.0,0.0,0.0
5356,3PD,2024-Q2,2024-W20,Ireland,B2B,0,0,0,320388.0,812.0,4820.712574721,0.0,125.0
5357,3PD,2024-Q2,2024-W20,Italy,B2B,0,0,0,6.0,0.0,0.0,0.0,0.0
5358,3PD,2024-Q2,2024-W20,Italy,B2B,0,0,0,259464.0,605.0,5327.3014562260005,22176.817,273.0
5359,3PD,2024-Q2,2024-W20,Japan,B2B,0,0,0,577078.0,10307.0,1880.364024,0.0,2085.0
5360,3PD,2024-Q2,2024-W20,Japan,B2B,0,0,0,6881482.0,30756.0,20552.816937,11999.276000000002,24577.0
5361,3PD,2024-Q2,2024-W20,Japan,B2B,AIQ CRM,AIQ CRM,AIQ CRM,49096.0,91.0,223.617818,0.0,60.0
5362,3PD,2024-Q2,2024-W20,Japan,CSB,0,0,0,0.0,3129.0,0.0,24133.565543066,0.0
5363,3PD,2024-Q2,2024-W20,Malaysia,B2B,0,0,0,0.0,0.0,0.0,0.0,0.0
5364,3PD,2024-Q2,2024-W20,Malaysia,B2B,0,0,0,0.0,0.0,0.0,0.0,0.0
5365,3PD,2024-Q2,2024-W20,Malaysia,B2B,AIQ CRM,AIQ CRM,AIQ CRM,0.0,0.0,0.0,0.0,0.0
5366,3PD,2024-Q2,2024-W20,Malaysia,CSB,0,0,0,11578089.0,59425.0,10328.443492678,63226.383704895,0.0
5367,3PD,2024-Q2,2024-W20,Mexico,B2B,0,0,0,6205158.0,39408.0,11366.488730000001,0.0,319.0
5368,3PD,2024-Q2,2024-W20,Mexico,B2B,0,0,0,16146.0,80.0,530.3451279999999,0.0,0.0
5369,3PD,2024-Q2,2024-W20,Netherlands,B2B,0,0,0,873598.0,1441.0,2960.990125141,59918.709,226.0
5370,3PD,2024-Q2,2024-W20,Netherlands,B2B,0,0,0,903937.0,718.0,7271.753759008,48916.782,1143.0
5371,3PD,2024-Q2,2024-W20,Netherlands,CSB,0,0,0,2644547.0,1582.0,9385.792466648,50572.812125643,0.0
5372,3PD,2024-Q2,2024-W20,Netherlands,CSB,0,0,0,17.0,6328.0,0.0,90082.290084129,0.0
5373,3PD,2024-Q2,2024-W20,New Zealand,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
5374,3PD,2024-Q2,2024-W20,Norway,B2B,0,0,0,0.0,0.0,0.0,0.0,4.0
5375,3PD,2024-Q2,2024-W20,Singapore,B2B,0,0,0,476171.0,3627.0,1358.334962,1919.851,1540.0
5376,3PD,2024-Q2,2024-W20,Singapore,B2B,0,0,0,1545972.0,7452.0,3983.75541,27822.333,6582.0
5377,3PD,2024-Q2,2024-W20,Singapore,B2B,AIQ CRM,AIQ CRM,AIQ CRM,3517.0,1.0,58.80587,0.0,11.0
5378,3PD,2024-Q2,2024-W20,Singapore,CSB,0,0,0,2418751.0,25476.0,12680.738826926001,46620.924376974,0.0
5379,3PD,2024-Q2,2024-W20,Spain,B2B,0,0,0,334523.0,76.0,1279.60654102,78453.826,282.0
5380,3PD,2024-Q2,2024-W20,Spain,B2B,0,0,0,1074529.0,2073.0,7571.956360345001,0.0,601.0
5381,3PD,2024-Q2,2024-W20,Spain,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
5382,3PD,2024-Q2,2024-W20,Spain,CSB,0,0,0,88650.0,4098.0,816.332677408,60197.721233977005,0.0
5383,3PD,2024-Q2,2024-W20,Sweden,B2B,0,0,0,150124.0,21.0,568.353408143,14184.222,160.0
5384,3PD,2024-Q2,2024-W20,Sweden,B2B,0,0,0,338789.0,393.0,5076.159137554,36781.053,189.0
5385,3PD,2024-Q2,2024-W20,Sweden,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
5386,3PD,2024-Q2,2024-W20,Switzerland,B2B,0,0,0,392242.0,371.0,1519.138773207,37757.963,149.0
5387,3PD,2024-Q2,2024-W20,Switzerland,B2B,0,0,0,363396.0,424.0,5152.844835492,2232.201,342.0
5388,3PD,2024-Q2,2024-W20,Switzerland,CSB,0,0,0,485000.0,541.0,738.0883795770001,2812.979770366,0.0
5389,3PD,2024-Q2,2024-W20,Switzerland,CSB,0,0,0,0.0,2646.0,0.0,33400.712859217,0.0
5390,3PD,2024-Q2,2024-W20,United Kingdom,B2B,0,0,0,2576620.0,2816.0,6611.961185846,152738.802,1967.0
5391,3PD,2024-Q2,2024-W20,United Kingdom,B2B,0,0,0,2558597.0,5175.0,25411.528399598,508227.533,11751.0
5392,3PD,2024-Q2,2024-W20,United Kingdom,CSB,0,0,0,4110992.0,1203.0,11663.539244540001,126151.08743128301,0.0
5393,3PD,2024-Q2,2024-W20,United Kingdom,CSB,0,Permutive,Permutive,294266.0,792.0,2187.841398029,0.0,0.0
5394,3PD,2024-Q2,2024-W20,United Kingdom,CSB,0,0,0,5504626.0,78326.0,21842.341557134,1032984.2131461761,0.0
5395,3PD,2024-Q2,2024-W20,United States,B2B,0,0,0,1893484.0,4956.0,10258.640002,0.0,953.0
5396,3PD,2024-Q2,2024-W20,United States,B2B,0,0,0,80376227.0,62830.0,294870.3221754659,5744722.748,121901.0
5397,3PD,2024-Q2,2024-W20,United States,B2B,Liveramp,Liveramp,Liveramp,12060854.0,4193.0,18096.109035911,201071.49,5438.0
5398,3PD,2024-Q2,2024-W20,United States,B2B,Oracle,Oracle,Oracle,22420322.0,8158.0,35951.569999984,445034.58,8197.0
5399,3PD,2024-Q2,2024-W20,United States,CSB,0,0,0,13577355.0,7861.0,139420.422012955,114203.31,0.0
5400,3PD,2024-Q2,2024-W20,United States,CSB,0,0,0,116477392.0,235761.0,696151.3241808828,955601.3,0.0
5401,3PD,2024-Q2,2024-W20,United States,CSB,0,Permutive,Permutive,330191.0,74.0,3323.361651,1400.39,0.0
5402,3PD,2024-Q2,2024-W20,United States,CSB,Liveramp,Liveramp,Liveramp,2964036.0,278.0,17318.208977,7302.62,0.0
5403,3PD,2024-Q2,2024-W20,United States,CSB,Neustar,Neustar,Neustar,20.0,6.0,0.0,0.0,0.0
5404,3PD,2024-Q2,2024-W21,Australia,B2B,0,0,0,576291.0,2950.0,2855.176324,6822.727000000001,3505.0
5405,3PD,2024-Q2,2024-W21,Australia,B2B,0,0,0,2016637.0,11406.0,7047.282623,210254.427,6865.0
5406,3PD,2024-Q2,2024-W21,Australia,B2B,AIQ CRM,AIQ CRM,AIQ CRM,41195.0,30.0,326.420829,0.0,74.0
5407,3PD,2024-Q2,2024-W21,Australia,CSB,0,0,0,84669.0,22343.0,722.448210535,1831358.17321335,0.0
5408,3PD,2024-Q2,2024-W21,Australia,CSB,0,0,0,68001974.0,223469.0,244360.415255077,62082.3805,0.0
5409,3PD,2024-Q2,2024-W21,Australia,CSB,0,LiveRamp,LiveRamp,551634.0,796.0,3887.5824838139997,8119.49265,0.0
5410,3PD,2024-Q2,2024-W21,Austria,B2B,0,0,0,0.0,0.0,0.0,0.0,3.0
5411,3PD,2024-Q2,2024-W21,Austria,B2B,0,0,0,87439.0,141.0,1663.505294703,0.0,20.0
5412,3PD,2024-Q2,2024-W21,Austria,CSB,0,0,0,0.0,0.0,0.003590511,0.0,0.0
5413,3PD,2024-Q2,2024-W21,Belgium,B2B,0,0,0,1.0,0.0,0.0,0.0,0.0
5414,3PD,2024-Q2,2024-W21,Belgium,B2B,0,0,0,212283.0,796.0,5424.651711544,931.393,94.0
5415,3PD,2024-Q2,2024-W21,Belgium,CSB,0,0,0,1.0,0.0,0.000209467,0.0,0.0
5416,3PD,2024-Q2,2024-W21,Brazil,B2B,0,0,0,9814247.0,100894.0,16065.440761,0.0,753.0
5417,3PD,2024-Q2,2024-W21,Brazil,B2B,0,0,0,24549.0,104.0,233.854879,0.0,3.0
5418,3PD,2024-Q2,2024-W21,Canada,B2B,0,0,0,682401.0,1872.0,3488.6160208459,0.0,60.0
5419,3PD,2024-Q2,2024-W21,Canada,B2B,0,0,0,16369550.0,12060.0,35805.1149302096,252159.845,15769.0
5420,3PD,2024-Q2,2024-W21,Canada,B2B,Liveramp,Liveramp,Liveramp,10.0,0.0,0.16637086299999998,0.0,0.0
5421,3PD,2024-Q2,2024-W21,Canada,CSB,0,0,0,13177274.0,7672.0,27231.9740600917,3153.54,0.0
5422,3PD,2024-Q2,2024-W21,Canada,CSB,0,Permutive,Permutive,307615.0,689.0,1946.0751978802,0.0,0.0
5423,3PD,2024-Q2,2024-W21,Canada,CSB,0,0,0,45807696.0,84939.0,132042.5386214084,132264.87,0.0
5424,3PD,2024-Q2,2024-W21,Canada,CSB,Liveramp,Liveramp,Liveramp,88295.0,5.0,1282.1549295,0.0,0.0
5425,3PD,2024-Q2,2024-W21,Canada,CSB,The Trade Desk,The Trade Desk,The Trade Desk,359859.0,37.0,6343.2091100279,0.0,0.0
5426,3PD,2024-Q2,2024-W21,France,B2B,0,0,0,1319659.0,7884.0,3174.624322864,383128.646,1011.0
5427,3PD,2024-Q2,2024-W21,France,B2B,0,0,0,2418176.0,5573.0,22848.783773015,41053.820999999996,5920.0
5428,3PD,2024-Q2,2024-W21,France,CSB,0,0,0,3954085.0,15875.0,11438.363368884,34900.103406973,0.0
5429,3PD,2024-Q2,2024-W21,France,CSB,0,0,0,40753341.0,100864.0,20281.05705304,1163614.180514389,0.0
5430,3PD,2024-Q2,2024-W21,Germany,B2B,0,0,0,2517120.0,2491.0,7757.509739899,156982.357,843.0
5431,3PD,2024-Q2,2024-W21,Germany,B2B,0,0,0,3580406.0,10936.0,30437.388698494,532774.3910000001,4993.0
5432,3PD,2024-Q2,2024-W21,Germany,CSB,0,0,0,6579058.0,10963.0,14577.61079904,197889.737844785,0.0
5433,3PD,2024-Q2,2024-W21,Germany,CSB,0,0,0,64447518.0,72892.0,42138.049391871005,613745.002152249,0.0
5434,3PD,2024-Q2,2024-W21,India,B2B,0,0,0,962586.0,9449.0,2407.664518,0.0,5248.0
5435,3PD,2024-Q2,2024-W21,India,B2B,0,0,0,2567236.0,30230.0,5391.077068,45955.667,10811.0
5436,3PD,2024-Q2,2024-W21,India,B2B,AIQ CRM,AIQ CRM,AIQ CRM,126104.0,334.0,436.68443,0.0,190.0
5437,3PD,2024-Q2,2024-W21,India,CSB,0,0,0,0.0,2.0,0.0,0.0,0.0
5438,3PD,2024-Q2,2024-W21,India,CSB,0,0,0,8.0,18.0,0.0,384.041,0.0
5439,3PD,2024-Q2,2024-W21,Ireland,B2B,0,0,0,0.0,0.0,0.0,0.0,0.0
5440,3PD,2024-Q2,2024-W21,Ireland,B2B,0,0,0,328538.0,842.0,5094.038170383,942.305,135.0
5441,3PD,2024-Q2,2024-W21,Italy,B2B,0,0,0,0.0,0.0,0.0,0.0,1.0
5442,3PD,2024-Q2,2024-W21,Italy,B2B,0,0,0,324466.0,1101.0,6372.103818764001,2813.203,255.0
5443,3PD,2024-Q2,2024-W21,Japan,B2B,0,0,0,600331.0,9548.0,2023.5555650000001,0.0,2216.0
5444,3PD,2024-Q2,2024-W21,Japan,B2B,0,0,0,6783413.0,40302.0,20795.377596,9710.037999999999,23780.0
5445,3PD,2024-Q2,2024-W21,Japan,B2B,AIQ CRM,AIQ CRM,AIQ CRM,44602.0,111.0,227.051057,0.0,55.0
5446,3PD,2024-Q2,2024-W21,Japan,CSB,0,0,0,0.0,2926.0,0.0,29209.797752808,0.0
5447,3PD,2024-Q2,2024-W21,Malaysia,B2B,0,0,0,0.0,0.0,0.0,0.0,0.0
5448,3PD,2024-Q2,2024-W21,Malaysia,B2B,0,0,0,0.0,0.0,0.0,0.0,0.0
5449,3PD,2024-Q2,2024-W21,Malaysia,B2B,AIQ CRM,AIQ CRM,AIQ CRM,0.0,0.0,0.0,0.0,0.0
5450,3PD,2024-Q2,2024-W21,Malaysia,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
5451,3PD,2024-Q2,2024-W21,Malaysia,CSB,0,0,0,10953100.0,60235.0,9963.732465725,42383.737150292,0.0
5452,3PD,2024-Q2,2024-W21,Mexico,B2B,0,0,0,5045286.0,56189.0,7981.320864,0.0,475.0
5453,3PD,2024-Q2,2024-W21,Mexico,B2B,0,0,0,17598.0,76.0,374.82162500000004,0.0,0.0
5454,3PD,2024-Q2,2024-W21,Mexico,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
5455,3PD,2024-Q2,2024-W21,Mexico,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
5456,3PD,2024-Q2,2024-W21,Netherlands,B2B,0,0,0,1010923.0,2184.0,3426.448215939,37968.723,293.0
5457,3PD,2024-Q2,2024-W21,Netherlands,B2B,0,0,0,943239.0,1157.0,8887.414603259,31638.756,1205.0
5458,3PD,2024-Q2,2024-W21,Netherlands,CSB,0,0,0,2258412.0,830.0,8225.393334415001,33344.33381143,0.0
5459,3PD,2024-Q2,2024-W21,Netherlands,CSB,0,0,0,13.0,6421.0,0.0,66526.28063541,0.0
5460,3PD,2024-Q2,2024-W21,New Zealand,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
5461,3PD,2024-Q2,2024-W21,New Zealand,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
5462,3PD,2024-Q2,2024-W21,Norway,B2B,0,0,0,0.0,0.0,0.0,0.0,0.0
5463,3PD,2024-Q2,2024-W21,Singapore,B2B,0,0,0,465433.0,3994.0,1376.255653,0.0,1426.0
5464,3PD,2024-Q2,2024-W21,Singapore,B2B,0,0,0,1530760.0,7533.0,4032.455177,51392.981,6951.0
5465,3PD,2024-Q2,2024-W21,Singapore,B2B,AIQ CRM,AIQ CRM,AIQ CRM,2754.0,2.0,48.53331,0.0,5.0
5466,3PD,2024-Q2,2024-W21,Singapore,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
5467,3PD,2024-Q2,2024-W21,Singapore,CSB,0,0,0,2130842.0,23174.0,11276.682333597,49404.653243845,0.0
5468,3PD,2024-Q2,2024-W21,Spain,B2B,0,0,0,323975.0,59.0,1239.280900897,77108.152,244.0
5469,3PD,2024-Q2,2024-W21,Spain,B2B,0,0,0,1093738.0,2064.0,8007.760404591,583.005,708.0
5470,3PD,2024-Q2,2024-W21,Spain,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
5471,3PD,2024-Q2,2024-W21,Spain,CSB,0,0,0,85166.0,6667.0,850.366539661,86181.098477561,0.0
5472,3PD,2024-Q2,2024-W21,Sweden,B2B,0,0,0,148827.0,26.0,563.461871408,33959.977,182.0
5473,3PD,2024-Q2,2024-W21,Sweden,B2B,0,0,0,373337.0,648.0,6226.02972693,24342.860999999997,258.0
5474,3PD,2024-Q2,2024-W21,Sweden,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
5475,3PD,2024-Q2,2024-W21,Switzerland,B2B,0,0,0,394922.0,393.0,1529.557309411,105408.461,94.0
5476,3PD,2024-Q2,2024-W21,Switzerland,B2B,0,0,0,364519.0,784.0,6141.1237059899995,12743.460000000001,299.0
5477,3PD,2024-Q2,2024-W21,Switzerland,CSB,0,0,0,830227.0,1047.0,1621.1497576040001,0.0,0.0
5478,3PD,2024-Q2,2024-W21,Switzerland,CSB,0,0,0,0.0,3080.0,0.0,28504.602105971,0.0
5479,3PD,2024-Q2,2024-W21,United Kingdom,B2B,0,0,0,2617911.0,3055.0,6545.685373517001,109071.669,2023.0
5480,3PD,2024-Q2,2024-W21,United Kingdom,B2B,0,0,0,2643033.0,5745.0,28787.255220521,800543.383,11537.0
5481,3PD,2024-Q2,2024-W21,United Kingdom,CSB,0,0,0,38467.0,146.0,0.052343771,53454.890214524,0.0
5482,3PD,2024-Q2,2024-W21,United Kingdom,CSB,0,Permutive,Permutive,244307.0,712.0,2099.812732099,0.0,0.0
5483,3PD,2024-Q2,2024-W21,United Kingdom,CSB,0,0,0,228818.0,27248.0,0.107611089,968506.204436107,0.0
5484,3PD,2024-Q2,2024-W21,United States,B2B,0,0,0,1144557.0,2921.0,6108.349999999999,0.0,577.0
5485,3PD,2024-Q2,2024-W21,United States,B2B,0,0,0,97706846.0,94635.0,382766.585519903,5242127.966,139392.0
5486,3PD,2024-Q2,2024-W21,United States,B2B,Liveramp,Liveramp,Liveramp,12560167.0,5453.0,22359.339448987,71260.05,6335.0
5487,3PD,2024-Q2,2024-W21,United States,B2B,Oracle,Oracle,Oracle,23978983.0,7659.0,35993.060000001,283369.16000000003,9092.0
5488,3PD,2024-Q2,2024-W21,United States,CSB,0,0,0,11363777.0,10274.0,149887.533227066,88364.76,0.0
5489,3PD,2024-Q2,2024-W21,United States,CSB,0,0,0,112885708.0,201374.0,685429.1548757234,1000023.78,0.0
