,Unnamed: 0,Audience Type,Tactic,Media Buy Name,Campaign Name,Fiscal Quarter,Fiscal Week Year,Country,Display Funnel Mapped,Display Dell Vehicle Mapped,Display Business Unit Mapped,Display Site Name Mapped,Audience Type Name,Impressions,Clicks,Spend,Net Rev,HVE,BU,[Net_ROAS],Segment ID,Audience ID Exists,Dell Audience Name,MediaCom Audience Name,Audience Objective,Seed Information,Audience Composition,Audience Object-Audience Composition,Business Unit,Data Type,Audience Source,Data Provider,Attribute Category,Audience Category Reporting,Platform,Claravine ID,submission_name,submitter_name,created_date,Fiscal Week Quarter,Week Quarter,Permutive_flag,Audience Type Name v2,CTR,CPM,CPC
710433,710433,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_ADDEDVALUE,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W19,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,1218.0,0.0,6.254589461,0.0,7.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W06,6,False,KCT-3PD CONTEXTUAL,0.0,5.135130920361249,inf
710434,710434,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_ADDEDVALUE,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W20,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,1061.0,1.0,5.448373907,0.0,1.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W07,7,False,KCT-3PD CONTEXTUAL,0.0942507068803016,5.135130920829406,5.448373907
710435,710435,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_ADDEDVALUE,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W21,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,786.0,0.0,4.036212903,0.0,0.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W08,8,False,KCT-3PD CONTEXTUAL,0.0,5.135130919847328,inf
710436,710436,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_ADDEDVALUE,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W22,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,687.0,0.0,3.527834942,0.0,2.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W09,9,False,KCT-3PD CONTEXTUAL,0.0,5.135130919941775,inf
710437,710437,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_ADDEDVALUE,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W23,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,1333.0,1.0,6.845129514,0.0,3.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W10,10,False,KCT-3PD CONTEXTUAL,0.07501875468867217,5.1351309182295575,6.845129514
710438,710438,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_ADDEDVALUE,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W24,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,2017.0,2.0,10.357559065,0.0,0.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W11,11,False,KCT-3PD CONTEXTUAL,0.09915716410510658,5.135130919682696,5.1787795325
710439,710439,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_ADDEDVALUE,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W25,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,2013.0,2.0,10.337018543,0.0,1.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W12,12,False,KCT-3PD CONTEXTUAL,0.09935419771485346,5.135130920516641,5.1685092715
710440,710440,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_ADDEDVALUE,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W26,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,1.0,0.0,0.005135131,0.0,4.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W13,13,False,KCT-3PD CONTEXTUAL,0.0,5.135131,inf
710441,710441,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_LATITUDE-9440,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W14,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,951.0,1.0,4.883509506,0.0,0.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W01,1,False,KCT-3PD CONTEXTUAL,0.10515247108307045,5.135130921135647,4.883509506
710442,710442,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_LATITUDE-9440,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W15,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,1909.0,1.0,9.802964927,0.0,4.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W02,2,False,KCT-3PD CONTEXTUAL,0.05238344683080147,5.1351309203771605,9.802964927
710443,710443,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_LATITUDE-9440,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W16,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,2846.0,3.0,14.614582599,0.0,5.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W03,3,False,KCT-3PD CONTEXTUAL,0.10541110330288123,5.1351309202389315,4.871527533
710444,710444,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_LATITUDE-9440,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W17,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,3929.0,3.0,20.175929387,0.0,3.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W04,4,False,KCT-3PD CONTEXTUAL,0.07635530669381523,5.135130920590481,6.725309795666667
