,Fiscal Quarter,RTG_flag,Tactic,Country,BU,Audience Type Name,Impressions,Clicks,Spend,Net Rev,HVE
2063,2024-Q3,False,Prospecting,Japan,B2B,IN MARKET-3PD BEHAVIOR,29838652.0,6425.0,0.0,133006.988,29055.0
2064,2024-Q3,False,Prospecting,Japan,CSB,MEDIA-1PD,0.0,0.0,0.0,0.0,0.0
2065,2024-Q3,False,Prospecting,Japan,CSB,MEDIA-1PD MEDIA,58964836.0,650272.0,27070.77984534,435726.240442109,0.0
2066,2024-Q3,False,Prospecting,Malaysia,B2B,ABM-3PD AUDIENCE,0.0,0.0,0.0,0.0,0.0
2067,2024-Q3,False,Prospecting,Malaysia,B2B,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
2068,2024-Q3,False,Prospecting,Malaysia,B2B,DMP-3PD LAL,0.0,0.0,0.0,0.0,0.0
2069,2024-Q3,False,Prospecting,Malaysia,B2B,IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,304112.423,0.0
2070,2024-Q3,False,Prospecting,Malaysia,CSB,AFFINITY-3PD BEHAVIOR,0.0,15.0,0.0,6393.041590866001,0.0
2071,2024-Q3,False,Prospecting,Malaysia,CSB,IN MARKET-3PD BEHAVIOR,19855896.0,39887.0,19145.17648312,112159.604427609,0.0
2072,2024-Q3,False,Prospecting,Malaysia,CSB,IN MARKET-3PD CONTEXTUAL,21512628.0,177597.0,25261.619890423,2224.884868703,0.0
2073,2024-Q3,False,Prospecting,Mexico,B2B,ABM-3PD AUDIENCE,3168177.0,10144.0,15923.247429,0.0,0.0
2074,2024-Q3,False,Prospecting,Mexico,CSB,ABM-3PD AUDIENCE,0.0,0.0,0.0,0.0,0.0
2075,2024-Q3,False,Prospecting,New Zealand,CSB,IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
2076,2024-Q3,False,Prospecting,New Zealand,CSB,IN MARKET-3PD CONTEXTUAL,0.0,2.0,0.0,0.0,0.0
2077,2024-Q3,False,Prospecting,Singapore,B2B,ABM-3PD AUDIENCE,2.0,0.0,0.0,0.0,255.0
2078,2024-Q3,False,Prospecting,Singapore,B2B,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
2079,2024-Q3,False,Prospecting,Singapore,B2B,DMP-3PD LAL,0.0,0.0,0.0,0.0,0.0
2080,2024-Q3,False,Prospecting,Singapore,B2B,IN MARKET-3PD BEHAVIOR,14179348.0,3202.0,0.0,347406.62,69142.0
2081,2024-Q3,False,Prospecting,Singapore,CSB,AFFINITY-3PD BEHAVIOR,15818868.0,60878.0,68051.982493548,5288.88972187,0.0
2082,2024-Q3,False,Prospecting,Singapore,CSB,IN MARKET-3PD BEHAVIOR,22274184.0,90866.0,57255.130479679,12578.876996145,0.0
2083,2024-Q3,False,Prospecting,Singapore,CSB,IN MARKET-3PD CONTEXTUAL,0.0,3.0,0.0,1329.556183593,0.0
2084,2024-Q3,False,Prospecting,United States,B2B,ABM-3PD AUDIENCE,0.0,0.0,0.0,0.0,7.0
2085,2024-Q3,False,Prospecting,United States,B2B,CATEGORY-3PD CONTEXTUAL,113122533.0,19435.0,399987.490000007,8272021.682,188918.0
2086,2024-Q3,False,Prospecting,United States,B2B,DMP-3PD AUDIENCE,1.0,0.0,0.0,43347.259999999995,609.0
2087,2024-Q3,False,Prospecting,United States,B2B,IN MARKET-3PD BEHAVIOR,17819145.0,3739.0,28294.434160005,112692.84,15570.0
2088,2024-Q3,False,Prospecting,United States,B2B,KCT-3PD CONTEXTUAL,29674353.0,4733.0,195862.834802034,207420.30000000002,19876.0
2089,2024-Q3,False,Prospecting,United States,B2B,PIXEL-3PD LAL,0.0,1.0,0.0,0.0,0.0
2090,2024-Q3,False,Prospecting,United States,CSB,AFFINITY-3PD BEHAVIOR,1165454286.0,3266949.0,4057715.7123455675,7817447.74,0.0
2091,2024-Q3,False,Prospecting,United States,CSB,BEHAVIORAL-3PD,2.0,9.0,0.0,0.0,0.0
2092,2024-Q3,False,Prospecting,United States,CSB,CATEGORY-3PD CONTEXTUAL,42608316.0,8873.0,129234.15854927,883144.01,0.0
2093,2024-Q3,False,Prospecting,United States,CSB,CRM-1PD CRM,50642418.0,119760.0,183927.091252183,719193.23,0.0
2094,2024-Q3,False,Prospecting,United States,CSB,CRM-3PD LAL,0.0,0.0,0.0,0.0,0.0
2095,2024-Q3,False,Prospecting,United States,CSB,DMP-3PD AUDIENCE,8705019.0,919.0,19585.77588,67251.4,0.0
2096,2024-Q3,False,Prospecting,United States,CSB,DMP-3PD LAL,51008291.0,18426.0,72601.35898628,335570.12,0.0
2097,2024-Q3,False,Prospecting,United States,CSB,DOMAIN-3PD CONTEXTUAL,152022.0,14.0,3023.4,8302.759999999998,0.0
2098,2024-Q3,False,Prospecting,United States,CSB,EMAIL-1PD CRM,7108823.0,33315.0,94935.019999004,0.0,0.0
2099,2024-Q3,False,Prospecting,United States,CSB,IN MARKET-3PD BEHAVIOR,70996057.0,424134.0,333066.3191145969,625232.86,0.0
2100,2024-Q3,False,Prospecting,United States,CSB,IN MARKET-3PD CONTEXTUAL,16123178.0,3170.0,46912.861036997,119722.95,0.0
2101,2024-Q3,False,Prospecting,United States,CSB,KCT-3PD CONTEXTUAL,21652731.0,9262.0,66488.37464,239051.78,0.0
2102,2024-Q3,False,Prospecting,United States,CSB,LAPSED-1PD PIXEL,1781787.0,326.0,17967.593119994,236645.68,0.0
2103,2024-Q3,False,Prospecting,United States,CSB,PIXEL-3PD LAL,62422502.0,279305.0,554563.2312320727,807959.7,0.0
2104,2024-Q3,False,Prospecting,United States,CSB,ROS-3PD ROS,4.0,0.0,0.0,0.0,0.0
2105,2024-Q3,False,Prospecting,United States,CSB,SITE IN MARKET-3PD BEHAVIOR,59774229.0,16173.0,112950.178498,617856.13,0.0
2106,2024-Q3,True,Others,Australia,B2B,RETARGET-1PD RETARGET,1982418.0,6324.0,14292.382101,2483884.959,35975.0
2107,2024-Q3,True,Others,Australia,CSB,EMAIL-1PD CRM,0.0,1.0,0.0,0.0,0.0
2108,2024-Q3,True,Others,Brazil,B2B,ABM-3PD AUDIENCE,1250240.0,15175.0,1995.320525,0.0,0.0
2109,2024-Q3,True,Others,Canada,B2B,LAPSED-1PD PIXEL,0.0,0.0,0.0,0.0,0.0
2110,2024-Q3,True,Others,Canada,B2B,MEDIA-1PD MEDIA,0.0,0.0,0.0,0.0,0.0
2111,2024-Q3,True,Others,Canada,B2B,RETARGET-1PD RETARGET,263183513.0,32066.0,312120.276734022,2185958.443,135034.0
2112,2024-Q3,True,Others,Canada,CSB,CATEGORY-3PD CONTEXTUAL,1158779.0,5005.0,12731.616868603,13487.96,0.0
2113,2024-Q3,True,Others,Canada,CSB,CTV-3PD RETARGET EXPOSED,0.0,0.0,0.0,0.0,0.0
2114,2024-Q3,True,Others,Canada,CSB,IN MARKET-3PD BEHAVIOR,1459.0,96.0,4.267694917,0.0,0.0
2115,2024-Q3,True,Others,Canada,CSB,IN MARKET-3PD CONTEXTUAL,246.0,4.0,0.0,0.0,0.0
2116,2024-Q3,True,Others,Canada,CSB,LAPSED-1PD PIXEL,0.0,0.0,417.3921687646,0.0,0.0
2117,2024-Q3,True,Others,Canada,CSB,RETARGET-1PD RETARGET,24289561.0,14194.0,255770.747476,1069860.71,0.0
2118,2024-Q3,True,Others,France,B2B,DIGITAL-3PD RETARGET EXPOSED,1127041.0,2005.0,1633.999998997,2377.1580000000004,1765.0
2119,2024-Q3,True,Others,France,B2B,KCT-3PD CONTEXTUAL,4198175.0,2560.0,27095.784219,2346882.719,60437.0
2120,2024-Q3,True,Others,France,B2B,RETARGET-1PD RETARGET,4785250.0,14697.0,4056.435177,0.0,691.0
2121,2024-Q3,True,Others,France,CSB,CRM-1PD CRM,1016583.0,4500.0,6878.289033243,9162.152187,0.0
2122,2024-Q3,True,Others,France,CSB,DMP-3PD AUDIENCE,1.0,0.0,0.0,0.0,0.0
2123,2024-Q3,True,Others,France,CSB,DMP-3PD LAL,0.0,0.0,0.0,0.0,0.0
2124,2024-Q3,True,Others,France,CSB,EMAIL-1PD CRM,145051.0,10887.0,0.0,13678.280553,0.0
2125,2024-Q3,True,Others,France,CSB,RETARGET-1PD RETARGET,2996917.0,2539.0,45056.375600599,276922.949254929,0.0
2126,2024-Q3,True,Others,Germany,B2B,DIGITAL-3PD RETARGET EXPOSED,857957.0,978.0,1663.0848,21885.457000000002,1401.0
2127,2024-Q3,True,Others,Germany,B2B,KCT-3PD CONTEXTUAL,11844821.0,4155.0,80780.824734,4876068.86,60142.0
2128,2024-Q3,True,Others,Germany,B2B,RETARGET-1PD RETARGET,2540170.0,8554.0,3960.560954,0.0,487.0
2129,2024-Q3,True,Others,Germany,CSB,DMP-3PD AUDIENCE,0.0,0.0,0.0,0.0,0.0
2130,2024-Q3,True,Others,Germany,CSB,EMAIL-1PD CRM,57307.0,7581.0,0.0,3519.877689,0.0
2131,2024-Q3,True,Others,Germany,CSB,IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
2132,2024-Q3,True,Others,Germany,CSB,RETARGET-1PD RETARGET,3121395.0,2846.0,29559.625558,349445.745944865,0.0
2133,2024-Q3,True,Others,India,B2B,DIGITAL-3PD RETARGET EXPOSED,0.0,0.0,0.0,0.0,0.0
2134,2024-Q3,True,Others,India,B2B,MEDIA-1PD MEDIA,0.0,0.0,0.0,0.0,0.0
2135,2024-Q3,True,Others,India,B2B,RETARGET-1PD RETARGET,4579281.0,69994.0,13283.674953,897964.07,78769.0
2136,2024-Q3,True,Others,India,B2B,VIDEO-3PD RETARGET EXPOSED,0.0,0.0,0.0,0.0,0.0
2137,2024-Q3,True,Others,India,CSB,DIGITAL-3PD RETARGET EXPOSED,0.0,0.0,0.0,0.0,0.0
2138,2024-Q3,True,Others,Japan,B2B,MEDIA-1PD MEDIA,0.0,0.0,0.0,0.0,11.0
2139,2024-Q3,True,Others,Japan,B2B,RETARGET-1PD RETARGET,2965620.0,5719.0,13482.200411,153959.081,115554.0
2140,2024-Q3,True,Others,Japan,CSB,EMAIL-1PD CRM,1909.0,875.0,0.0,21901.681890678,0.0
2141,2024-Q3,True,Others,Japan,CSB,MEDIA-1PD MEDIA,0.0,1.0,0.0,0.0,0.0
2142,2024-Q3,True,Others,Malaysia,B2B,RETARGET-1PD RETARGET,0.0,0.0,0.0,0.0,0.0
2143,2024-Q3,True,Others,Malaysia,CSB,EMAIL-1PD CRM,112417.0,4082.0,0.0,9503.120601382001,0.0
2144,2024-Q3,True,Others,Mexico,B2B,ABM-3PD AUDIENCE,488447.0,5461.0,869.885245,0.0,0.0
2145,2024-Q3,True,Others,Mexico,B2B,IN MARKET-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
2146,2024-Q3,True,Others,Netherlands,B2B,KCT-3PD CONTEXTUAL,4760476.0,1131.0,27545.603,1619675.463,22740.0
2147,2024-Q3,True,Others,Netherlands,CSB,DMP-3PD AUDIENCE,5.0,0.0,0.0,0.0,0.0
2148,2024-Q3,True,Others,Netherlands,CSB,EMAIL-1PD CRM,179400.0,27049.0,0.0,66266.343672,0.0
2149,2024-Q3,True,Others,Netherlands,CSB,IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
2150,2024-Q3,True,Others,Netherlands,CSB,RETARGET-1PD RETARGET,1555633.0,1045.0,23727.071136675,249831.006937252,0.0
2151,2024-Q3,True,Others,New Zealand,CSB,EMAIL-1PD CRM,8881.0,716.0,0.0,0.0,0.0
2152,2024-Q3,True,Others,Singapore,B2B,DIGITAL-3PD RETARGET EXPOSED,0.0,0.0,0.0,0.0,0.0
2153,2024-Q3,True,Others,Singapore,B2B,RETARGET-1PD RETARGET,649342.0,2495.0,4425.419802,75535.56300000001,12124.0
2154,2024-Q3,True,Others,Singapore,CSB,EMAIL-1PD CRM,98483.0,2848.0,0.0,16428.043487795,0.0
2155,2024-Q3,True,Others,Spain,B2B,KCT-3PD CONTEXTUAL,2194507.0,1649.0,13283.9086,1461413.666,17389.0
2156,2024-Q3,True,Others,Spain,CSB,AFFINITY-3PD BEHAVIOR,7.0,5.0,0.0,22832.953945754,0.0
2157,2024-Q3,True,Others,Spain,CSB,EMAIL-1PD CRM,60585.0,10692.0,0.0,39739.49865,0.0
2158,2024-Q3,True,Others,Spain,CSB,RETARGET-1PD RETARGET,1137862.0,953.0,14208.866478599999,266596.258358834,0.0
2159,2024-Q3,True,Others,Sweden,B2B,KCT-3PD CONTEXTUAL,801837.0,458.0,8021.3978,2933084.223,7207.0
2160,2024-Q3,True,Others,Sweden,CSB,RETARGET-1PD RETARGET,0.0,0.0,0.0,0.0,0.0
2161,2024-Q3,True,Others,Switzerland,B2B,KCT-3PD CONTEXTUAL,2306285.0,483.0,17299.5144,1036944.442,7274.0
2162,2024-Q3,True,Others,Switzerland,CSB,AFFINITY-3PD BEHAVIOR,2.0,1.0,0.0,0.0,0.0
2163,2024-Q3,True,Others,Switzerland,CSB,RETARGET-1PD RETARGET,289228.0,155.0,3376.640753992,186240.666897963,0.0
2164,2024-Q3,True,Others,United Kingdom,B2B,DIGITAL-3PD RETARGET EXPOSED,1019415.0,2339.0,1687.999997505,14282.913,2618.0
2165,2024-Q3,True,Others,United Kingdom,B2B,KCT-3PD CONTEXTUAL,4924434.0,1330.0,39664.253557000004,6312683.066,110424.0
2166,2024-Q3,True,Others,United Kingdom,B2B,RETARGET-1PD RETARGET,3802826.0,3908.0,4012.3360040000002,0.0,716.0
2167,2024-Q3,True,Others,United Kingdom,CSB,EMAIL-1PD CRM,748093.0,39592.0,0.0,97252.041385,0.0
2168,2024-Q3,True,Others,United Kingdom,CSB,IN MARKET-3PD BEHAVIOR,5014028.0,53710.0,0.0,1461.2035959999998,0.0
2169,2024-Q3,True,Others,United Kingdom,CSB,IN MARKET-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
2170,2024-Q3,True,Others,United Kingdom,CSB,RETARGET-1PD RETARGET,5226809.0,3322.0,50445.338387021,574390.511062468,0.0
2171,2024-Q3,True,Others,United States,B2B,CATEGORY-3PD CONTEXTUAL,16.0,3.0,0.0,968863.13,1479.0
2172,2024-Q3,True,Others,United States,B2B,CRM-1PD CRM,0.0,0.0,0.0,0.0,0.0
2173,2024-Q3,True,Others,United States,B2B,MEDIA-3PD RETARGET EXPOSED,3181465.0,1778.0,41606.451000021,39358.619999999995,4010.0
2174,2024-Q3,True,Others,United States,B2B,RETARGET-1PD RETARGET,34870914.0,112593.0,321321.900033,57960.95,15954.0
2175,2024-Q3,True,Others,United States,CSB,AFFINITY-3PD BEHAVIOR,232685.0,681.0,3453.852119,1398.19,0.0
2176,2024-Q3,True,Others,United States,CSB,BEHAVIORAL-3PD RETARGET,0.0,0.0,0.0,0.0,0.0
2177,2024-Q3,True,Others,United States,CSB,CATEGORY-3PD CONTEXTUAL,750197.0,730.0,3488.9949844880002,0.0,0.0
2178,2024-Q3,True,Others,United States,CSB,CRM-1PD CRM,0.0,1527.0,0.0,0.0,0.0
2179,2024-Q3,True,Others,United States,CSB,CTV-3PD RETARGET EXPOSED,1368.0,4.0,0.641349751,0.0,0.0
2180,2024-Q3,True,Others,United States,CSB,DIGITAL-3PD RETARGET EXPOSED,0.0,0.0,0.0,0.0,0.0
2181,2024-Q3,True,Others,United States,CSB,IN MARKET-3PD BEHAVIOR,337599.0,981.0,3486.046766,2407.99,0.0
2182,2024-Q3,True,Others,United States,CSB,IN MARKET-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
2183,2024-Q3,True,Others,United States,CSB,MEDIA-3PD RETARGET EXPOSED,0.0,0.0,0.0,0.0,0.0
2184,2024-Q3,True,Others,United States,CSB,PERSONA-1PD RETARGET,0.0,30.0,0.0,0.0,0.0
2185,2024-Q3,True,Others,United States,CSB,RETARGET-1PD RETARGET,59577956.0,52038.0,755839.395700013,1829301.04,0.0
2186,2024-Q3,True,Others,United States,CSB,VIDEO-3PD RETARGET EXPOSED,0.0,0.0,0.0,0.0,0.0
2187,2024-Q3,True,Prospecting,Australia,CSB,RETARGET-1PD RETARGET,0.0,0.0,0.0,41093.354402754,0.0
2188,2024-Q3,True,Prospecting,Brazil,B2B,ABM-3PD AUDIENCE,0.0,0.0,0.0,0.0,0.0
2189,2024-Q3,True,Prospecting,Canada,B2B,IN MARKET-3PD CONTEXTUAL,0.0,49.0,0.0,0.0,0.0
2190,2024-Q3,True,Prospecting,Canada,B2B,RETARGET-1PD RETARGET,0.0,0.0,0.0,577160.91,16319.0
2191,2024-Q3,True,Prospecting,Canada,CSB,CTV-3PD RETARGET EXPOSED,2091807.0,197.0,3425.802238407,4232.3,0.0
2192,2024-Q3,True,Prospecting,Canada,CSB,IN MARKET-3PD BEHAVIOR,25054.0,277.0,95.823736759,43.99,0.0
2193,2024-Q3,True,Prospecting,Canada,CSB,PERSONA-1PD RETARGET,11690206.0,532.0,10812.877114,18956.3,0.0
2194,2024-Q3,True,Prospecting,Canada,CSB,RETARGET-1PD RETARGET,3.0,13.0,0.0,5261.51,0.0
2195,2024-Q3,True,Prospecting,India,B2B,RETARGET-1PD RETARGET,0.0,0.0,0.0,0.0,0.0
2196,2024-Q3,True,Prospecting,India,CSB,DIGITAL-3PD RETARGET EXPOSED,0.0,0.0,0.0,0.0,0.0
2197,2024-Q3,True,Prospecting,India,CSB,ROS-3PD PMP,0.0,0.0,0.0,0.0,0.0
2198,2024-Q3,True,Prospecting,Malaysia,B2B,RETARGET-1PD RETARGET,0.0,0.0,0.0,0.0,0.0
2199,2024-Q3,True,Prospecting,United States,CSB,AFFINITY-3PD BEHAVIOR,8942561.0,79558.0,119590.211308,1988.97,0.0
2200,2024-Q3,True,Prospecting,United States,CSB,CATEGORY-3PD CONTEXTUAL,703268.0,157.0,5148.41381954,8648.3,0.0
2201,2024-Q3,True,Prospecting,United States,CSB,CRM-1PD CRM,2685243.0,845.0,10852.614337,9901.03,0.0
2202,2024-Q3,True,Prospecting,United States,CSB,DIGITAL-3PD RETARGET EXPOSED,17720516.0,3456.0,25883.000000001,189092.94,0.0
2203,2024-Q3,True,Prospecting,United States,CSB,PERSONA-1PD RETARGET,0.0,2.0,0.0,0.0,0.0
2204,2024-Q3,True,Prospecting,United States,CSB,PIXEL-3PD LAL,102662.0,76.0,488.08964286,618.46,0.0
2205,2024-Q3,True,Prospecting,United States,CSB,RETARGET-1PD RETARGET,43562491.0,14352.0,162982.7200080029,677746.36,0.0
2206,2024-Q3,True,Retargeting,Australia,B2B,RETARGET-1PD RETARGET,0.0,0.0,0.0,0.0,0.0
2207,2024-Q3,True,Retargeting,Australia,CSB,IN MARKET-3PD CONTEXTUAL,188.0,1.0,0.265889636,20547.331252516,0.0
2208,2024-Q3,True,Retargeting,Australia,CSB,RETARGET-1PD RETARGET,17559603.0,4627.0,39157.91469,368087.537262471,0.0
2209,2024-Q3,True,Retargeting,Brazil,B2B,ABM-3PD AUDIENCE,3087935.0,17039.0,5389.880803,0.0,64.0
2210,2024-Q3,True,Retargeting,Canada,B2B,RETARGET-1PD RETARGET,0.0,0.0,0.0,0.0,0.0
2211,2024-Q3,True,Retargeting,Canada,CSB,IN MARKET-3PD BEHAVIOR,19.0,40.0,0.0,0.0,0.0
2212,2024-Q3,True,Retargeting,Canada,CSB,PERSONA-1PD RETARGET,8046400.0,1148.0,16009.573942,44659.12,0.0
2213,2024-Q3,True,Retargeting,Canada,CSB,RETARGET-1PD RETARGET,13322125.0,187285.0,185516.707435,100909.13,0.0
2214,2024-Q3,True,Retargeting,India,B2B,RETARGET-1PD RETARGET,0.0,0.0,0.0,0.0,0.0
2215,2024-Q3,True,Retargeting,India,CSB,DIGITAL-3PD RETARGET EXPOSED,0.0,0.0,0.0,0.0,0.0
2216,2024-Q3,True,Retargeting,India,CSB,DMP-3PD AUDIENCE,0.0,0.0,0.0,0.0,0.0
2217,2024-Q3,True,Retargeting,India,CSB,RETARGET-1PD RETARGET,0.0,0.0,0.0,899.341480611,0.0
2218,2024-Q3,True,Retargeting,Japan,B2B,RETARGET-1PD RETARGET,0.0,0.0,0.0,0.0,0.0
2219,2024-Q3,True,Retargeting,Japan,CSB,MEDIA-1PD MEDIA,76560828.0,110683.0,95104.901412014,1244024.696589544,0.0
2220,2024-Q3,True,Retargeting,Japan,CSB,RETARGET-1PD RETARGET,255403236.0,225599.0,0.0,2951546.603699562,0.0
2221,2024-Q3,True,Retargeting,Malaysia,B2B,RETARGET-1PD RETARGET,0.0,0.0,0.0,0.0,0.0
2222,2024-Q3,True,Retargeting,Malaysia,CSB,IN MARKET-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
2223,2024-Q3,True,Retargeting,Malaysia,CSB,RETARGET-1PD RETARGET,1996686.0,7601.0,1450.740223205,30864.407878594,0.0
2224,2024-Q3,True,Retargeting,Mexico,B2B,ABM-3PD AUDIENCE,1252006.0,2734.0,6820.016453,0.0,0.0
2225,2024-Q3,True,Retargeting,New Zealand,CSB,IN MARKET-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
2226,2024-Q3,True,Retargeting,Singapore,B2B,RETARGET-1PD RETARGET,0.0,0.0,0.0,0.0,39.0
2227,2024-Q3,True,Retargeting,Singapore,CSB,IN MARKET-3PD CONTEXTUAL,1.0,0.0,0.0,123.067696229,0.0
2228,2024-Q3,True,Retargeting,Singapore,CSB,RETARGET-1PD RETARGET,1468110.0,9462.0,3579.93396244,14932.719967014,0.0
2229,2024-Q3,True,Retargeting,United States,B2B,DIGITAL-3PD RETARGET EXPOSED,0.0,0.0,0.0,0.0,0.0
2230,2024-Q3,True,Retargeting,United States,B2B,RETARGET-1PD RETARGET,63217440.0,41803.0,1299321.900000001,25748595.027,463763.0
2231,2024-Q3,True,Retargeting,United States,B2B,RETARGET-3PD COM SIZE,89534704.0,18304.0,1115107.440903962,63531584.795,404239.0
2232,2024-Q3,True,Retargeting,United States,CSB,CATEGORY-3PD CONTEXTUAL,5.0,0.0,0.0,0.0,0.0
2233,2024-Q3,True,Retargeting,United States,CSB,PERSONA-1PD RETARGET,99268115.0,365456.0,1640268.1099679999,266124.72,0.0
2234,2024-Q3,True,Retargeting,United States,CSB,RETARGET-1PD RETARGET,323428791.0,90028.0,2071682.812931782,12629863.5,0.0
2235,2024-Q3,True,Retargeting,United States,CSB,ROS-3PD PMP,44.0,0.0,0.0,236.98000000000002,0.0
2236,2024-Q4,False,Others,Australia,B2B,ABM-3PD AUDIENCE,248653.0,526.0,0.0,23137.123,351.0
2237,2024-Q4,False,Others,Australia,B2B,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,2139.328,22.0
2238,2024-Q4,False,Others,Australia,B2B,CATEGORY-3PD CONTEXTUAL,1153308.0,3395.0,946.9848440000001,5208.9220000000005,999.0
2239,2024-Q4,False,Others,Australia,B2B,DMP-3PD AUDIENCE,595425.0,268.0,2408.119669,14120.371,1819.0
2240,2024-Q4,False,Others,Australia,B2B,DMP-3PD LAL,0.0,0.0,0.0,0.0,4.0
2241,2024-Q4,False,Others,Australia,B2B,DOMAIN-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
2242,2024-Q4,False,Others,Australia,B2B,IN MARKET-3PD BEHAVIOR,4225657.0,6664.0,18389.920313,529673.582,18926.0
2243,2024-Q4,False,Others,Australia,B2B,IN MARKET-3PD CONTEXTUAL,2188384.0,3081.0,0.0,91788.335,400.0
2244,2024-Q4,False,Others,Australia,B2B,KCT-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
2245,2024-Q4,False,Others,Australia,B2B,PIXEL-3PD LAL,707050.0,544.0,2517.797241,47894.224,1918.0
2246,2024-Q4,False,Others,Australia,B2B,SITE IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
2247,2024-Q4,False,Others,Australia,CSB,AFFINITY-3PD BEHAVIOR,0.0,7090.0,0.0,0.0,0.0
2248,2024-Q4,False,Others,Australia,CSB,CATEGORY-3PD CONTEXTUAL,8336785.0,9795.0,34816.493530691,0.0,0.0
2249,2024-Q4,False,Others,Australia,CSB,IN MARKET-3PD BEHAVIOR,0.0,81793.0,0.0,1962113.171227166,0.0
2250,2024-Q4,False,Others,Australia,CSB,IN MARKET-3PD CONTEXTUAL,1597064.0,2946.0,6160.394643457,0.0,0.0
2251,2024-Q4,False,Others,Austria,B2B,KCT-3PD CONTEXTUAL,53771.0,326.0,0.0,1272.104,17.0
2252,2024-Q4,False,Others,Belgium,B2B,ABM-3PD AUDIENCE,0.0,0.0,0.0,0.0,23.0
2253,2024-Q4,False,Others,Belgium,B2B,CATEGORY-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
2254,2024-Q4,False,Others,Belgium,B2B,KCT-3PD CONTEXTUAL,264852.0,1916.0,0.0,0.0,106.0
2255,2024-Q4,False,Others,Brazil,B2B,ABM-3PD AUDIENCE,3907139.0,21462.0,18200.995661,1472.498,616.0
2256,2024-Q4,False,Others,Brazil,B2B,CATEGORY-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
2257,2024-Q4,False,Others,Brazil,B2B,IN MARKET-3PD CONTEXTUAL,11427427.0,760800.0,17386.32694,19568.212,17512.0
2258,2024-Q4,False,Others,Canada,B2B,ABM-3PD AUDIENCE,0.0,0.0,0.0,0.0,10.0
2259,2024-Q4,False,Others,Canada,B2B,AFFINITY-3PD BEHAVIOR,1995847.0,851.0,3806.4154140260002,526729.26,11348.0
2260,2024-Q4,False,Others,Canada,B2B,CATEGORY-3PD CONTEXTUAL,6878940.0,16806.0,20319.579758993,16764.83,11021.0
2261,2024-Q4,False,Others,Canada,B2B,CE AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,0.0,265.0
2262,2024-Q4,False,Others,Canada,B2B,CRM-1PD CRM,0.0,0.0,0.0,0.0,5.0
2263,2024-Q4,False,Others,Canada,B2B,DMP-3PD AUDIENCE,20707.0,14.0,136.930156996,0.0,138.0
2264,2024-Q4,False,Others,Canada,B2B,IN MARKET-3PD BEHAVIOR,2677488.0,1499.0,1085.542822159,0.0,2587.0
2265,2024-Q4,False,Others,Canada,B2B,IN MARKET-3PD CONTEXTUAL,328966.0,121.0,233.949999994,29770.04,1160.0
2266,2024-Q4,False,Others,Canada,B2B,LAPSED-1PD PIXEL,274066.0,78.0,437.898738003,136015.27,1258.0
2267,2024-Q4,False,Others,Canada,B2B,MB AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,0.0,1186.0
2268,2024-Q4,False,Others,Canada,CSB,AFFINITY-3PD BEHAVIOR,3024447.0,5631.0,21007.597890437,333.97,0.0
2269,2024-Q4,False,Others,Canada,CSB,CATEGORY-3PD CONTEXTUAL,9304034.0,7852.0,82754.29399038901,4249.94,0.0
2270,2024-Q4,False,Others,Canada,CSB,CRM-1PD CRM,3413936.0,5882.0,16298.377420572,22972.5,0.0
2271,2024-Q4,False,Others,Canada,CSB,DMP-3PD AUDIENCE,814041.0,0.0,16058.400799431,0.0,0.0
2272,2024-Q4,False,Others,Canada,CSB,IN MARKET-3PD BEHAVIOR,93537803.0,296455.0,304617.864169556,111213.05,0.0
2273,2024-Q4,False,Others,Canada,CSB,IN MARKET-3PD CONTEXTUAL,14777646.0,9704.0,54894.498172498,74645.53,0.0
2274,2024-Q4,False,Others,Canada,CSB,LAPSED-1PD PIXEL,6802567.0,7137.0,18890.844245395,119912.52,0.0
2275,2024-Q4,False,Others,Canada,CSB,LAPSED-1PD PIXEL-1PD PIXEL,4.0,0.0,0.0,0.0,0.0
2276,2024-Q4,False,Others,Canada,CSB,MEDIA-1PD MEDIA,0.0,0.0,0.0,0.0,0.0
